index,ID,JOJ Approved,MOM Approved,Site Status,Name,Original Name,Author,Author URL,Mod URL,Style,Categories,Clothing,Light,Heavy,Gender,Themes,Modular,Multi-colored,Armor Tier,Body & Physics Support (JSON),Image URL,Thumbnail URL,Category Audit Note,Content
210,212,TRUE,TRUE,INCLUDE,Lifesworn Vestiges ,Lifesworn Vestiges -- Champion of Arkay armor (optional SMP),GVLT,https://www.nexusmods.com/skyrimspecialedition/users/49330348,https://www.nexusmods.com/skyrimspecialedition/mods/136837,Grounded,Light,FALSE,TRUE,FALSE,Male; Female,Military; Divine,FALSE,FALSE,L8 - Scaled,"{""SMP"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=574608&game_id=1704"",""3BA"":""N/A"",""HIMBO"":""https://www.nexusmods.com/skyrimspecialedition/mods/136919"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/136837/136837-1734727218-365827248.png,https://images.nexusmods.com/mod-images/1704/t/large/13/136837/136837-1734727218-365827248.png,Existing category tag; verify against description if additional armor types are available.,Standard
68,69,TRUE,TRUE,INCLUDE,Lingerie,Lingerie,DarkDukla,https://www.nexusmods.com/skyrimspecialedition/users/18292594,https://www.nexusmods.com/skyrimspecialedition/mods/101126,Modern,Lingerie,FALSE,FALSE,FALSE,Female,Lingerie,FALSE,TRUE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://i.ibb.co/xFZdw0r/Screeny865.png,https://i.ibb.co/xFZdw0r/Screeny865.png,"Description audit required: no Clothing, Light, or Heavy tag currently present.",NSFW
86,88,TRUE,TRUE,INCLUDE,Lingerie,COCO Lingerie - CBBE-TBD-BHUNP SE,Daymarr,https://www.nexusmods.com/skyrimspecialedition/users/8194845,https://www.nexusmods.com/skyrimspecialedition/mods/39132,Modern,Lingerie,FALSE,FALSE,FALSE,Female,Lingerie,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":""https://www.nexusmods.com/skyrimspecialedition/mods/106672"",""Other arousal"":"""",""VSU"":"""",""Heels"":""https://www.nexusmods.com/skyrimspecialedition/mods/144402""}",https://staticdelivery.nexusmods.com/mods/1704/images/39132/39132-1624036312-1956122836.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/39/39132/39132-1624036312-1956122836.jpeg,"Description audit required: no Clothing, Light, or Heavy tag currently present.",NSFW
87,89,TRUE,TRUE,INCLUDE,Lone Wanderer,Daymarr Lone Wanderer - CBBE-UUNP SE,Daymarr,https://www.nexusmods.com/skyrimspecialedition/users/8194845,https://www.nexusmods.com/skyrimspecialedition/mods/132584,Fantastical,Cloth,TRUE,FALSE,FALSE,Female,Nature; Arcane,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/132584/132584-1730131307-1324266100.jpeg,https://staticdelivery.nexusmods.com/mods/1704/images/132584/132584-1730131307-1324266100.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
157,159,TRUE,TRUE,INCLUDE,Love Potion,Love Potion 3BA,Ellxe,https://www.nexusmods.com/skyrimspecialedition/users/31116590,https://www.nexusmods.com/skyrimspecialedition/mods/97129,Fantastical,Cloth,TRUE,FALSE,FALSE,Female,Arcane; Civilian,FALSE,TRUE,Cloth / Linen,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/97129/97129-1765084345-1783601631.png,https://images.nexusmods.com/mod-images/1704/t/large/97/97129/97129-1765084345-1783601631.png,Existing category tag; verify against description if additional armor types are available.,NSFW
214,216,TRUE,TRUE,INCLUDE,Mage Clothing Expansion,Mage Clothing Expansion,Hornclonic,https://www.nexusmods.com/skyrimspecialedition/users/86825423,https://www.nexusmods.com/skyrimspecialedition/mods/128173,Grounded,Cloth,TRUE,FALSE,FALSE,Male; Female,Arcane; Civilian; College of Winterhold,TRUE,TRUE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/128173/128173-1725208211-1693056565.png,https://images.nexusmods.com/mod-images/1704/t/large/12/128173/128173-1725208211-1693056565.png,Existing category tag; verify against description if additional armor types are available.,Standard
158,160,TRUE,TRUE,INCLUDE,Mageali,ELLE - Mageali,Ellxe,https://www.nexusmods.com/skyrimspecialedition/users/31116590,https://www.nexusmods.com/skyrimspecialedition/mods/147010,Grounded,Cloth,TRUE,FALSE,FALSE,Female,Arcane; Civilian; College of Winterhold,TRUE,TRUE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/147010/147010-1765617686-502006045.png,https://images.nexusmods.com/mod-images/1704/t/large/14/147010/147010-1765617686-502006045.png,Existing category tag; verify against description if additional armor types are available.,NSFW
36,36,TRUE,TRUE,INCLUDE,MAGECORE,MAGECORE - hdt SMP (CBBE 3BA),Caenarvon,https://www.nexusmods.com/skyrimspecialedition/users/88049288,https://www.nexusmods.com/skyrimspecialedition/mods/113540,Grounded,Cloth,TRUE,FALSE,FALSE,Female,College of Winterhold; Arcane,TRUE,TRUE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":""https://www.nexusmods.com/skyrimspecialedition/mods/106672"",""Other arousal"":"""",""VSU"":""https://www.nexusmods.com/skyrimspecialedition/mods/119821"",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/113540/113540-1710019539-1445018768.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/11/113540/113540-1710019539-1445018768.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
159,161,TRUE,TRUE,INCLUDE,Maid,Maid - 3BA,Ellxe,https://www.nexusmods.com/skyrimspecialedition/users/31116590,https://www.nexusmods.com/skyrimspecialedition/mods/86864,Modern,Cloth,TRUE,FALSE,FALSE,Female,Civilian,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/86864/86864-1765079918-2057098309.png,https://images.nexusmods.com/mod-images/1704/t/large/86/86864/86864-1765079918-2057098309.png,Existing category tag; verify against description if additional armor types are available.,NSFW
251,253,TRUE,TRUE,INCLUDE,Maid Outfit,Maid Outfit - 3BA - BHUNP Bodyslide,Nekomata17,https://www.nexusmods.com/skyrimspecialedition/users/5475932,https://www.nexusmods.com/skyrimspecialedition/mods/144137,Modern,Cloth,TRUE,FALSE,FALSE,Female,Civilian,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/144137/144137-1741560080-1534998235.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/14/144137/144137-1741560080-1534998235.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
343,346,TRUE,TRUE,INCLUDE,Maid Outfits,Maid Outfits by zzjay and GraceDarkling,zzjay,https://www.nexusmods.com/skyrimspecialedition/users/2689072,https://www.nexusmods.com/skyrimspecialedition/mods/40217,Grounded,Cloth,TRUE,FALSE,FALSE,Female,Civilian,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/40217/35125-2-1373649960.jpg,https://staticdelivery.nexusmods.com/mods/1704/images/40217/35125-2-1373649960.jpg,Existing category tag; verify against description if additional armor types are available.,NSFW
180,182,TRUE,TRUE,INCLUDE,Manticore Armor,Manticore Armor 3BA-CBBE-BHUNP-UNP,FafnyB,https://www.nexusmods.com/skyrimspecialedition/users/5275607,https://www.nexusmods.com/skyrimspecialedition/mods/132109,Modern,Light,FALSE,TRUE,FALSE,Female,Thieves Guild; Assassin; Beast,TRUE,TRUE,L5 - Leather,"{""SMP"":"""",""3BA"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=558875&game_id=1704"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://i.imgur.com/29vgbDi.png,https://i.imgur.com/29vgbDi.png,Existing category tag; verify against description if additional armor types are available.,Standard
307,310,TRUE,TRUE,INCLUDE,Maormer Seascale Set,Maormer Seascale Set,Pulcharmsolis,https://www.nexusmods.com/skyrimspecialedition/users/122433248,https://www.nexusmods.com/skyrimspecialedition/mods/91506,Grounded,Light,FALSE,FALSE,TRUE,Male,Maritime; Military,FALSE,FALSE,H2 - Bone Mold,"{""SMP"":"""",""3BA"":""N/A"",""HIMBO"":""https://www.nexusmods.com/skyrimspecialedition/mods/91583"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/91506/91506-1684345694-450434542.png,https://images.nexusmods.com/mod-images/1704/t/large/91/91506/91506-1684345694-450434542.png,Existing category tag; verify against description if additional armor types are available.,Standard
276,279,TRUE,TRUE,INCLUDE,Masquerade Outfit,Obi's Masquerade Outfit 3BA 2K,Obicnii,https://www.nexusmods.com/skyrimspecialedition/users/59154696,https://www.nexusmods.com/skyrimspecialedition/mods/116474,Grounded,Cloth,TRUE,FALSE,FALSE,Female,Civilian; Royal; Volkihar Vampier Clan,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://i.postimg.cc/L6K960Hg/OVMOv-E3c-LA.png,https://i.postimg.cc/L6K960Hg/OVMOv-E3c-LA.png,Existing category tag; verify against description if additional armor types are available.,NSFW
181,183,TRUE,TRUE,INCLUDE,Master Thief Armor,Master Thief Armor 3BA-BHUNP-UNP-CBBE-HIMBO-Vanilla,FafnyB,https://www.nexusmods.com/skyrimspecialedition/users/5275607,https://www.nexusmods.com/skyrimspecialedition/mods/141700,Grounded,Light,FALSE,TRUE,FALSE,Male; Female,Thieves Guild; Assasssin,TRUE,TRUE,L11 - Dragon Scale,"{""SMP"":""https://www.nexusmods.com/skyrimspecialedition/mods/142095"",""3BA"":""PREBUILT"",""HIMBO"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=596357&game_id=1704"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/141700/141700-1739578912-1083872321.png,https://images.nexusmods.com/mod-images/1704/t/large/14/141700/141700-1739578912-1083872321.png,Existing category tag; verify against description if additional armor types are available.,Standard
28,28,TRUE,TRUE,INCLUDE,Maya Instinct Killer,Ashtoreth Maya Instinct Killer,AshtorethH,https://www.nexusmods.com/skyrimspecialedition/users/108345998,https://www.nexusmods.com/skyrimspecialedition/mods/120954,Fantastical,Light,FALSE,TRUE,FALSE,Female,Thalmor; Military; Regal,FALSE,TRUE,L7 - Elven,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/120954/120954-1717614371-329973004.png,https://staticdelivery.nexusmods.com/mods/1704/images/120954/120954-1717614371-329973004.png,Existing category tag; verify against description if additional armor types are available.,NSFW
237,239,TRUE,TRUE,INCLUDE,Merchantress Outfits,Merchantress Outfits,Kreiste,https://www.nexusmods.com/skyrimspecialedition/users/5321695,https://www.nexusmods.com/skyrimspecialedition/mods/152508,Grounded,Cloth,TRUE,FALSE,FALSE,Male; Female,Civilian; Royal,FALSE,TRUE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/152508/152508-1749753283-1144629275.png,https://images.nexusmods.com/mod-images/1704/t/large/15/152508/152508-1749753283-1144629275.png,Existing category tag; verify against description if additional armor types are available.,Standard
333,336,TRUE,TRUE,INCLUDE,Midnight Huntress Armor,Midnight huntress armor (3BA SMP),SmolSaltLemon,https://www.nexusmods.com/skyrimspecialedition/users/202025696,https://www.nexusmods.com/skyrimspecialedition/mods/133408,Grounded,Light,FALSE,TRUE,FALSE,Female,Volkihar Vampire Clan; Dark Brotherhood; Thieves Guild,TRUE,FALSE,L4 - Forsworn,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/133408/133408-1731001942-1577224246.jpeg,https://staticdelivery.nexusmods.com/mods/1704/images/133408/133408-1731001942-1577224246.jpeg,Existing category tag; verify against description if additional armor types are available.,Standard
252,255,TRUE,TRUE,INCLUDE,Midnight Mistress Armor Mashup,Midnight Mistress Armor Mashup - SMP 3BA,Nocturrne,https://www.nexusmods.com/skyrimspecialedition/users/169620683,https://www.nexusmods.com/skyrimspecialedition/mods/168587,Grounded,Light,FALSE,TRUE,FALSE,Female,Military,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/168587/168587-1767307027-261558373.png,https://images.nexusmods.com/mod-images/1704/t/large/16/168587/168587-1767307027-261558373.png,Existing category tag; verify against description if additional armor types are available.,NSFW
277,280,TRUE,TRUE,INCLUDE,Mizora Bodysuit,Obi's Mizora Bodysuit 2K 3BA,Obicnii,https://www.nexusmods.com/skyrimspecialedition/users/59154696,https://www.nexusmods.com/skyrimspecialedition/mods/104864,Grounded,Lingerie; Cloth,TRUE,FALSE,FALSE,Female,Daedra; Cultists,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://i.postimg.cc/L4jM33bX/M4-Tu5-Pj-Id9.png,https://i.postimg.cc/L4jM33bX/M4-Tu5-Pj-Id9.png,Existing category tag; verify against description if additional armor types are available.,NSFW
225,227,TRUE,TRUE,INCLUDE,Modular Mage,Modular Mage - CBBE 3BA - HDT SMP,Imperial2000,https://www.nexusmods.com/skyrimspecialedition/users/7993973,https://www.nexusmods.com/skyrimspecialedition/mods/116972,Fantastical,Light,FALSE,TRUE,FALSE,Female,Arcane; College of Winterhold,TRUE,TRUE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/116972/116972-1713341864-1842506027.png,https://staticdelivery.nexusmods.com/mods/1704/images/116972/116972-1713341864-1842506027.png,Existing category tag; verify against description if additional armor types are available.,NSFW
236,238,TRUE,TRUE,INCLUDE,Moon Monk's Robes,Moon Monk's Robes,Kadraeus,https://www.nexusmods.com/skyrimspecialedition/users/50744831,https://www.nexusmods.com/skyrimspecialedition/mods/82495,Grounded,Light,TRUE,FALSE,FALSE,Male; Female,Civilian; Divine; Khajiti,FALSE,TRUE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/82495/82495-1673399455-1755022273.png,https://images.nexusmods.com/mod-images/1704/t/large/82/82495/82495-1673399455-1755022273.png,Existing category tag; verify against description if additional armor types are available.,Standard
222,224,TRUE,TRUE,INCLUDE,Moonfeather Shaman,Moonfeather Shaman BHUNPv4 SMP,hyruledm,https://www.nexusmods.com/skyrimspecialedition/users/94893323,https://www.nexusmods.com/skyrimspecialedition/mods/159523,Grounded,Light,FALSE,TRUE,FALSE,Female,Civilian; Occult; Nature; Forsworn,FALSE,TRUE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/159523/159523-1758220468-1302148744.jpg,https://images.nexusmods.com/mod-images/1704/t/large/15/159523/159523-1758220468-1302148744.jpg,Existing category tag; verify against description if additional armor types are available.,NSFW
135,137,TRUE,TRUE,INCLUDE,More Scarves,More Scarves,DevInTheDetails,https://www.nexusmods.com/skyrimspecialedition/users/144021883,https://www.nexusmods.com/skyrimspecialedition/mods/149259,Grounded,Accessories,FALSE,FALSE,FALSE,,Civilian,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/149259/149259-1746450029-1285332770.png,https://images.nexusmods.com/mod-images/1704/t/large/14/149259/149259-1746450029-1285332770.png,"Description audit required: no Clothing, Light, or Heavy tag currently present.",Standard
342,345,TRUE,TRUE,INCLUDE,MTM's Tavern Clothes,MTM's Tavern Clothes CBBE 3BBB SMP,Zynxx,https://www.nexusmods.com/skyrimspecialedition/users/25522364,https://www.nexusmods.com/skyrimspecialedition/mods/44245,Grounded,Cloth,TRUE,FALSE,FALSE,Female,Civilian,TRUE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/44245/44245-1610361868-645151474.png,https://images.nexusmods.com/mod-images/1704/t/large/44/44245/44245-1610361868-645151474.png,Existing category tag; verify against description if additional armor types are available.,NSFW
88,90,TRUE,TRUE,INCLUDE,Mulan,COCO Mulan - CBBE-UUNP SE,Daymarr,https://www.nexusmods.com/skyrimspecialedition/users/8194845,https://www.nexusmods.com/skyrimspecialedition/mods/89916,Fantastical,Light,FALSE,TRUE,FALSE,Female,Royal,TRUE,TRUE,L4 - Forsworn,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/89916/89916-1682349641-1071680545.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/89/89916/89916-1682349641-1071680545.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
329,332,TRUE,TRUE,INCLUDE,My Sweet Courier,My Sweet Courier (3BA SMP),SmolSaltLemon,https://www.nexusmods.com/skyrimspecialedition/users/202025696,https://www.nexusmods.com/skyrimspecialedition/mods/149473,Modern,Cloth,TRUE,FALSE,FALSE,Female,Civilian,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/149473/149473-1746641120-997070364.png,https://images.nexusmods.com/mod-images/1704/t/large/14/149473/149473-1746641120-997070364.png,Existing category tag; verify against description if additional armor types are available.,Standard
89,91,TRUE,TRUE,INCLUDE,Mysterious Knight,Mysterious Knight - CBBE-TBD-UUNP SE,Daymarr,https://www.nexusmods.com/skyrimspecialedition/users/8194845,https://www.nexusmods.com/skyrimspecialedition/mods/71925,Fantastical,Heavy,FALSE,FALSE,TRUE,Female,Military; Royal,TRUE,TRUE,H7 - Stalhrim,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/71925/71925-1658526086-1053525171.png,https://images.nexusmods.com/mod-images/1704/t/large/71/71925/71925-1658526086-1053525171.png,Existing category tag; verify against description if additional armor types are available.,NSFW
90,92,TRUE,TRUE,INCLUDE,Mysterious Mage,COCO Mysterious Mage - CBBE-UUNP SE,Daymarr,https://www.nexusmods.com/skyrimspecialedition/users/8194845,https://www.nexusmods.com/skyrimspecialedition/mods/97906,Fantastical,Cloth,TRUE,FALSE,FALSE,Female,Arcane; Occult,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/97906/97906-1691637207-1901011515.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/97/97906/97906-1691637207-1901011515.jpeg,Existing category tag; verify against description if additional armor types are available.,NSFW
160,162,TRUE,TRUE,INCLUDE,Necromant,Necromant - 3BA,Ellxe,https://www.nexusmods.com/skyrimspecialedition/users/31116590,https://www.nexusmods.com/skyrimspecialedition/mods/143886,Fantastical,Heavy,FALSE,FALSE,TRUE,Female,Occult; Arcane,TRUE,FALSE,"H6 - Ebony, H5 - Orcish","{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/143886/143886-1765619305-2045835165.jpg,https://images.nexusmods.com/mod-images/1704/t/large/14/143886/143886-1765619305-2045835165.jpg,Existing category tag; verify against description if additional armor types are available.,NSFW
192,194,TRUE,TRUE,INCLUDE,New Leather Armor,New Leather Armor,furexarot,https://www.nexusmods.com/skyrimspecialedition/users/120770913,https://www.nexusmods.com/skyrimspecialedition/mods/132069,Grounded,Light,FALSE,TRUE,FALSE,Male; Female,Military; Royal,FALSE,FALSE,L5 - Leather,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""PREBUILT"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/132069/132069-1729778333-1000498945.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/13/132069/132069-1729778333-1000498945.jpeg,Existing category tag; verify against description if additional armor types are available.,Standard
209,211,TRUE,TRUE,INCLUDE,Night Prowler Bodysuit,Night Prowler Bodysuit (3BA) (BHUNP),Grimlook33,https://www.nexusmods.com/skyrimspecialedition/users/12969605,https://www.nexusmods.com/skyrimspecialedition/mods/163162,Modern,Lingerie,FALSE,FALSE,FALSE,Female,Civilian,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/163162/163162-1761878775-1221101839.jpg,https://images.nexusmods.com/mod-images/1704/t/large/16/163162/163162-1761878775-1221101839.jpg,"Description audit required: no Clothing, Light, or Heavy tag currently present.",NSFW
136,138,TRUE,TRUE,INCLUDE,Nightingale Clean Set,Nightingale Clean Set,DMan1629,https://www.nexusmods.com/skyrimspecialedition/users/32450325,https://www.nexusmods.com/skyrimspecialedition/mods/24621,Grounded,Light,FALSE,TRUE,FALSE,Male; Female,Thieves Guild,FALSE,FALSE,Unassigned,"{""SMP"":"""",""3BA"":"""",""HIMBO"":"""",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/24621/24621-1553967945-659446259.jpeg,https://images.nexusmods.com/mod-images/1704/t/large/24/24621/24621-1553967945-659446259.jpeg,Existing category tag; verify against description if additional armor types are available.,Standard
254,257,TRUE,TRUE,INCLUDE,Nightshade Mistress Outfit,Nightshade Mistress Outfit 2k 3BA BHUNP,Obicnii,https://www.nexusmods.com/skyrimspecialedition/users/59154696,https://www.nexusmods.com/skyrimspecialedition/mods/101787,Grounded,Light,TRUE,FALSE,FALSE,Female,Volkihar Vampire Clan; Occult; Daedric,TRUE,TRUE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":""https://www.nexusmods.com/skyrimspecialedition/mods/102965"",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/101787/101787-1696374148-332697361.png,https://staticdelivery.nexusmods.com/mods/1704/images/101787/101787-1696374148-332697361.png,Existing category tag; verify against description if additional armor types are available.,NSFW
175,177,TRUE,TRUE,INCLUDE,Nirn Necessities,Nirn Necessities - SMP Accessories,Everglaid,https://www.nexusmods.com/skyrimspecialedition/users/2747421,https://www.nexusmods.com/skyrimspecialedition/mods/112481,Grounded,Accessories,FALSE,FALSE,FALSE,,Civilian; Nature,FALSE,TRUE,Unassigned,"{""SMP"":"""",""3BA"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=563436&game_id=1704"",""HIMBO"":""https://www.nexusmods.com/Core/Libs/Common/Widgets/DownloadPopUp?id=563436&game_id=1704"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://i.imgur.com/MIqY5ob.gif,https://i.imgur.com/MIqY5ob.gif,"Description audit required: no Clothing, Light, or Heavy tag currently present.",Standard
231,233,TRUE,TRUE,INCLUDE,Noble Pervert,J3 Noble Pervert 3BA,J0suk3,https://www.nexusmods.com/skyrimspecialedition/users/85241943,https://www.nexusmods.com/skyrimspecialedition/mods/111707,Modern,Lingerie,TRUE,FALSE,FALSE,Female,Civilian,FALSE,FALSE,Cloth / Linen,"{""SMP"":"""",""3BA"":""PREBUILT"",""HIMBO"":""N/A"",""OSL / B.O.O.B.I.E.S"":"""",""Other arousal"":"""",""VSU"":"""",""Heels"":""""}",https://staticdelivery.nexusmods.com/mods/1704/images/111707/111707-1707999387-1475380947.png,https://staticdelivery.nexusmods.com/mods/1704/images/111707/111707-1707999387-1475380947.png,Existing category tag; verify against description if additional armor types are available.,NSFW
